gi,seq_names,species,genus,family,order,class,phylum,taxid,seqs,cluster,id
374325525,rRNA_gi|374325525|ref|NC_016645.1|_127216-130814_DIR+ /molecule=16s_rRNA /score=193.5,1104324,2276,2267,2266,183924,28889,1104324,rRNA_gi|374325525|ref|NC_016645.1|_127216-130814_DIR+,cluster_0.99_1,1
478483683,rRNA_gi|478483683|ref|NC_020995.1|_666634-668180_DIR+ /molecule=16s_rRNA /score=2052.3,37734,1350,81852,186826,91061,1239,565655,rRNA_gi|478483683|ref|NC_020995.1|_666634-668180_DIR+,cluster_0.99_239,239
478483683,rRNA_gi|478483683|ref|NC_020995.1|_2405817-2407363_DIR- /molecule=16s_rRNA /score=2052.3,37734,1350,81852,186826,91061,1239,565655,rRNA_gi|478483683|ref|NC_020995.1|_2405817-2407363_DIR-,cluster_0.99_239,239
389867183,rRNA_gi|389867183|ref|NC_017960.1|_2149560-2151106_DIR- /molecule=16s_rRNA /score=1992.0,1352,1350,81852,186826,91061,1239,333849,rRNA_gi|389867183|ref|NC_017960.1|_2149560-2151106_DIR-,cluster_0.99_240,240
352516173,rRNA_gi|352516173|ref|NC_016052.1|_2212551-2214097_DIR- /molecule=16s_rRNA /score=1982.8,51669,51668,81852,186826,91061,1239,945021,rRNA_gi|352516173|ref|NC_016052.1|_2212551-2214097_DIR-,cluster_0.99_241,241
352516173,rRNA_gi|352516173|ref|NC_016052.1|_909408-910954_DIR+ /molecule=16s_rRNA /score=1982.8,51669,51668,81852,186826,91061,1239,945021,rRNA_gi|352516173|ref|NC_016052.1|_909408-910954_DIR+,cluster_0.99_241,241
352516173,rRNA_gi|352516173|ref|NC_016052.1|_2528122-2529668_DIR- /molecule=16s_rRNA /score=1978.9,51669,51668,81852,186826,91061,1239,945021,rRNA_gi|352516173|ref|NC_016052.1|_2528122-2529668_DIR-,cluster_0.99_241,241
352516173,rRNA_gi|352516173|ref|NC_016052.1|_2445203-2446749_DIR- /molecule=16s_rRNA /score=1973.3,51669,51668,81852,186826,91061,1239,945021,rRNA_gi|352516173|ref|NC_016052.1|_2445203-2446749_DIR-,cluster_0.99_241,241
352516173,rRNA_gi|352516173|ref|NC_016052.1|_2055761-2057307_DIR- /molecule=16s_rRNA /score=1980.8,51669,51668,81852,186826,91061,1239,945021,rRNA_gi|352516173|ref|NC_016052.1|_2055761-2057307_DIR-,cluster_0.99_241,241
508605261,rRNA_gi|508605261|ref|NC_019425.2|_261843-263389_DIR+ /molecule=16s_rRNA /score=2023.2,2751,2747,186828,186826,91061,1239,1234679,rRNA_gi|508605261|ref|NC_019425.2|_261843-263389_DIR+,cluster_0.99_242,242
508605261,rRNA_gi|508605261|ref|NC_019425.2|_526484-528026_DIR+ /molecule=16s_rRNA /score=2048.3,2751,2747,186828,186826,91061,1239,1234679,rRNA_gi|508605261|ref|NC_019425.2|_526484-528026_DIR+,cluster_0.99_242,242
508605261,rRNA_gi|508605261|ref|NC_019425.2|_3354323-3355869_DIR- /molecule=16s_rRNA /score=2013.1,2751,2747,186828,186826,91061,1239,1234679,rRNA_gi|508605261|ref|NC_019425.2|_3354323-3355869_DIR-,cluster_0.99_242,242
508605261,rRNA_gi|508605261|ref|NC_019425.2|_2530807-2532349_DIR- /molecule=16s_rRNA /score=2048.3,2751,2747,186828,186826,91061,1239,1234679,rRNA_gi|508605261|ref|NC_019425.2|_2530807-2532349_DIR-,cluster_0.99_242,242
508605261,rRNA_gi|508605261|ref|NC_019425.2|_645284-646828_DIR+ /molecule=16s_rRNA /score=2035.6,2751,2747,186828,186826,91061,1239,1234679,rRNA_gi|508605261|ref|NC_019425.2|_645284-646828_DIR+,cluster_0.99_242,242
508605261,rRNA_gi|508605261|ref|NC_019425.2|_1082497-1084043_DIR+ /molecule=16s_rRNA /score=2024.9,2751,2747,186828,186826,91061,1239,1234679,rRNA_gi|508605261|ref|NC_019425.2|_1082497-1084043_DIR+,cluster_0.99_242,242
54307237,rRNA_gi|54307237|ref|NC_006370.1|_4030291-4031837_DIR- /molecule=16s_rRNA /score=1936.1,74109,657,641,135623,1236,1224,298386,rRNA_gi|54307237|ref|NC_006370.1|_4030291-4031837_DIR-,cluster_0.99_243,243
54307237,rRNA_gi|54307237|ref|NC_006370.1|_3913266-3914811_DIR- /molecule=16s_rRNA /score=1927.1,74109,657,641,135623,1236,1224,298386,rRNA_gi|54307237|ref|NC_006370.1|_3913266-3914811_DIR-,cluster_0.99_243,243
54307237,rRNA_gi|54307237|ref|NC_006370.1|_3907630-3909174_DIR- /molecule=16s_rRNA /score=1935.9,74109,657,641,135623,1236,1224,298386,rRNA_gi|54307237|ref|NC_006370.1|_3907630-3909174_DIR-,cluster_0.99_243,243
54307237,rRNA_gi|54307237|ref|NC_006370.1|_4024250-4025794_DIR- /molecule=16s_rRNA /score=1935.9,74109,657,641,135623,1236,1224,298386,rRNA_gi|54307237|ref|NC_006370.1|_4024250-4025794_DIR-,cluster_0.99_243,243
54307237,rRNA_gi|54307237|ref|NC_006370.1|_4036044-4037589_DIR- /molecule=16s_rRNA /score=1879.8,74109,657,641,135623,1236,1224,298386,rRNA_gi|54307237|ref|NC_006370.1|_4036044-4037589_DIR-,cluster_0.99_243,243
54307237,rRNA_gi|54307237|ref|NC_006370.1|_69571-71115_DIR+ /molecule=16s_rRNA /score=1935.5,74109,657,641,135623,1236,1224,298386,rRNA_gi|54307237|ref|NC_006370.1|_69571-71115_DIR+,cluster_0.99_243,243
54307237,rRNA_gi|54307237|ref|NC_006370.1|_3361305-3362849_DIR- /molecule=16s_rRNA /score=1931.3,74109,657,641,135623,1236,1224,298386,rRNA_gi|54307237|ref|NC_006370.1|_3361305-3362849_DIR-,cluster_0.99_243,243
336122587,rRNA_gi|336122587|ref|NC_015633.1|_153649-155195_DIR- /molecule=16s_rRNA /score=1905.9,55601,662,641,135623,1236,1224,882102,rRNA_gi|336122587|ref|NC_015633.1|_153649-155195_DIR-,cluster_0.99_244,244
537452888,rRNA_gi|537452888|ref|NC_022223.1|_153647-155193_DIR- /molecule=16s_rRNA /score=1905.9,55601,662,641,135623,1236,1224,882944,rRNA_gi|537452888|ref|NC_022223.1|_153647-155193_DIR-,cluster_0.99_244,244
336122587,rRNA_gi|336122587|ref|NC_015633.1|_2990102-2991648_DIR- /molecule=16s_rRNA /score=1920.2,55601,662,641,135623,1236,1224,882102,rRNA_gi|336122587|ref|NC_015633.1|_2990102-2991648_DIR-,cluster_0.99_244,244
537452888,rRNA_gi|537452888|ref|NC_022223.1|_2989781-2991327_DIR- /molecule=16s_rRNA /score=1920.2,55601,662,641,135623,1236,1224,882944,rRNA_gi|537452888|ref|NC_022223.1|_2989781-2991327_DIR-,cluster_0.99_244,244
336122587,rRNA_gi|336122587|ref|NC_015633.1|_2530008-2531554_DIR- /molecule=16s_rRNA /score=1920.2,55601,662,641,135623,1236,1224,882102,rRNA_gi|336122587|ref|NC_015633.1|_2530008-2531554_DIR-,cluster_0.99_244,244
537452888,rRNA_gi|537452888|ref|NC_022223.1|_2529933-2531479_DIR- /molecule=16s_rRNA /score=1920.2,55601,662,641,135623,1236,1224,882944,rRNA_gi|537452888|ref|NC_022223.1|_2529933-2531479_DIR-,cluster_0.99_244,244
294138771,rRNA_gi|294138771|ref|NC_014012.1|_1985892-1987438_DIR+ /molecule=16s_rRNA /score=1944.4,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_1985892-1987438_DIR+,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_4919565-4921097_DIR- /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_4919565-4921097_DIR-,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_4782117-4783649_DIR- /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_4782117-4783649_DIR-,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_4729458-4730990_DIR- /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_4729458-4730990_DIR-,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_288078-289610_DIR+ /molecule=16s_rRNA /score=1950.9,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_288078-289610_DIR+,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_4606338-4607870_DIR- /molecule=16s_rRNA /score=1960.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_4606338-4607870_DIR-,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_78089-79621_DIR+ /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_78089-79621_DIR+,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_4614250-4615782_DIR- /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_4614250-4615782_DIR-,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_606550-608082_DIR+ /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_606550-608082_DIR+,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_87435-88967_DIR+ /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_87435-88967_DIR+,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_3874783-3876315_DIR- /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_3874783-3876315_DIR-,cluster_0.99_245,245
294138771,rRNA_gi|294138771|ref|NC_014012.1|_585960-587492_DIR+ /molecule=16s_rRNA /score=1959.2,60217,22,267890,135622,1236,1224,637905,rRNA_gi|294138771|ref|NC_014012.1|_585960-587492_DIR+,cluster_0.99_245,245
108802856,rRNA_gi|108802856|ref|NC_008148.1|_1337346-1338891_DIR+ /molecule=16s_rRNA /score=1862.5,49319,42255,84997,84996,84995,201174,266117,rRNA_gi|108802856|ref|NC_008148.1|_1337346-1338891_DIR+,cluster_0.99_246,246
239825584,rRNA_gi|239825584|ref|NC_012793.1|_562885-564430_DIR+ /molecule=16s_rRNA /score=2051.6,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_562885-564430_DIR+,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_2147541-2149084_DIR- /molecule=16s_rRNA /score=2058.9,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_2147541-2149084_DIR-,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_10256-11801_DIR+ /molecule=16s_rRNA /score=2053.1,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_10256-11801_DIR+,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_92990-94534_DIR+ /molecule=16s_rRNA /score=2056.5,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_92990-94534_DIR+,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_235549-237093_DIR+ /molecule=16s_rRNA /score=2069.5,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_235549-237093_DIR+,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_279236-280780_DIR+ /molecule=16s_rRNA /score=2069.1,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_279236-280780_DIR+,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_164214-165757_DIR+ /molecule=16s_rRNA /score=2058.9,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_164214-165757_DIR+,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_2878889-2880433_DIR- /molecule=16s_rRNA /score=2055.8,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_2878889-2880433_DIR-,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_99932-101476_DIR+ /molecule=16s_rRNA /score=2056.7,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_99932-101476_DIR+,cluster_0.99_247,247
239825584,rRNA_gi|239825584|ref|NC_012793.1|_31105-32648_DIR+ /molecule=16s_rRNA /score=2058.0,471223,129337,186817,1385,91061,1239,471223,rRNA_gi|239825584|ref|NC_012793.1|_31105-32648_DIR+,cluster_0.99_247,247
448236310,rRNA_gi|448236310|ref|NC_020210.1|_2990905-2992450_DIR- /molecule=16s_rRNA /score=2016.1,1233873,129337,186817,1385,91061,1239,1233873,rRNA_gi|448236310|ref|NC_020210.1|_2990905-2992450_DIR-,cluster_0.99_248,248
56418535,rRNA_gi|56418535|ref|NC_006510.1|_30791-32336_DIR+ /molecule=16s_rRNA /score=2050.9,1462,129337,186817,1385,91061,1239,235909,rRNA_gi|56418535|ref|NC_006510.1|_30791-32336_DIR+,cluster_0.99_249,249
393198727,rRNA_gi|393198727|ref|NC_018065.1|_124055-125600_DIR- /molecule=16s_rRNA /score=2032.9,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_124055-125600_DIR-,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_465984-467522_DIR+ /molecule=16s_rRNA /score=2008.2,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_465984-467522_DIR+,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_1186075-1187614_DIR+ /molecule=16s_rRNA /score=1989.2,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_1186075-1187614_DIR+,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_68874-70419_DIR- /molecule=16s_rRNA /score=2032.9,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_68874-70419_DIR-,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_3637-5177_DIR- /molecule=16s_rRNA /score=2017.0,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_3637-5177_DIR-,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_76641-78183_DIR- /molecule=16s_rRNA /score=2036.5,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_76641-78183_DIR-,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_730799-732344_DIR+ /molecule=16s_rRNA /score=2039.9,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_730799-732344_DIR+,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_3654141-3655682_DIR- /molecule=16s_rRNA /score=2034.0,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_3654141-3655682_DIR-,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_290186-291730_DIR+ /molecule=16s_rRNA /score=2050.7,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_290186-291730_DIR+,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_3869767-3871309_DIR- /molecule=16s_rRNA /score=2040.1,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_3869767-3871309_DIR-,cluster_0.99_250,250
393198727,rRNA_gi|393198727|ref|NC_018065.1|_9633-11176_DIR- /molecule=16s_rRNA /score=2049.4,76853,648800,186818,1385,91061,1239,1002809,rRNA_gi|393198727|ref|NC_018065.1|_9633-11176_DIR-,cluster_0.99_250,250
538349851,rRNA_gi|538349851|ref|NC_022237.1|_310071-311616_DIR+ /molecule=16s_rRNA /score=1951.3,1338,1301,1300,186826,91061,1239,862966,rRNA_gi|538349851|ref|NC_022237.1|_310071-311616_DIR+,cluster_0.99_251,251
538379295,rRNA_gi|538379295|ref|NC_022246.1|_1517200-1518742_DIR- /molecule=16s_rRNA /score=1986.4,1338,1301,1300,186826,91061,1239,862967,rRNA_gi|538379295|ref|NC_022246.1|_1517200-1518742_DIR-,cluster_0.99_251,251
538379295,rRNA_gi|538379295|ref|NC_022246.1|_311350-312893_DIR+ /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,862967,rRNA_gi|538379295|ref|NC_022246.1|_311350-312893_DIR+,cluster_0.99_251,251
392427891,rRNA_gi|392427891|ref|NC_018073.1|_1747720-1749263_DIR- /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,591365,rRNA_gi|392427891|ref|NC_018073.1|_1747720-1749263_DIR-,cluster_0.99_251,251
538379295,rRNA_gi|538379295|ref|NC_022246.1|_1822319-1823862_DIR- /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,862967,rRNA_gi|538379295|ref|NC_022246.1|_1822319-1823862_DIR-,cluster_0.99_251,251
538349851,rRNA_gi|538349851|ref|NC_022237.1|_19478-21021_DIR+ /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,862966,rRNA_gi|538349851|ref|NC_022237.1|_19478-21021_DIR+,cluster_0.99_251,251
392427891,rRNA_gi|392427891|ref|NC_018073.1|_19442-20985_DIR+ /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,591365,rRNA_gi|392427891|ref|NC_018073.1|_19442-20985_DIR+,cluster_0.99_251,251
392427891,rRNA_gi|392427891|ref|NC_018073.1|_310824-312367_DIR+ /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,591365,rRNA_gi|392427891|ref|NC_018073.1|_310824-312367_DIR+,cluster_0.99_251,251
538349851,rRNA_gi|538349851|ref|NC_022237.1|_1787461-1789004_DIR- /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,862966,rRNA_gi|538349851|ref|NC_022237.1|_1787461-1789004_DIR-,cluster_0.99_251,251
538349851,rRNA_gi|538349851|ref|NC_022237.1|_1497585-1499128_DIR- /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,862966,rRNA_gi|538349851|ref|NC_022237.1|_1497585-1499128_DIR-,cluster_0.99_251,251
392427891,rRNA_gi|392427891|ref|NC_018073.1|_1430693-1432236_DIR- /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,591365,rRNA_gi|392427891|ref|NC_018073.1|_1430693-1432236_DIR-,cluster_0.99_251,251
538379295,rRNA_gi|538379295|ref|NC_022246.1|_19694-21237_DIR+ /molecule=16s_rRNA /score=1997.8,1338,1301,1300,186826,91061,1239,862967,rRNA_gi|538379295|ref|NC_022246.1|_19694-21237_DIR+,cluster_0.99_251,251
538357775,rRNA_gi|538357775|ref|NC_022239.1|_120555-122100_DIR+ /molecule=16s_rRNA /score=1990.6,1328,1301,1300,186826,91061,1239,862971,rRNA_gi|538357775|ref|NC_022239.1|_120555-122100_DIR+,cluster_0.99_252,252
538357775,rRNA_gi|538357775|ref|NC_022239.1|_1707688-1709231_DIR- /molecule=16s_rRNA /score=1993.0,1328,1301,1300,186826,91061,1239,862971,rRNA_gi|538357775|ref|NC_022239.1|_1707688-1709231_DIR-,cluster_0.99_252,252
538357775,rRNA_gi|538357775|ref|NC_022239.1|_282050-283593_DIR+ /molecule=16s_rRNA /score=1999.5,1328,1301,1300,186826,91061,1239,862971,rRNA_gi|538357775|ref|NC_022239.1|_282050-283593_DIR+,cluster_0.99_252,252
538369494,rRNA_gi|538369494|ref|NC_022244.1|_122452-123995_DIR+ /molecule=16s_rRNA /score=1997.9,1328,1301,1300,186826,91061,1239,862970,rRNA_gi|538369494|ref|NC_022244.1|_122452-123995_DIR+,cluster_0.99_252,252
538369494,rRNA_gi|538369494|ref|NC_022244.1|_15977-17520_DIR+ /molecule=16s_rRNA /score=1997.9,1328,1301,1300,186826,91061,1239,862970,rRNA_gi|538369494|ref|NC_022244.1|_15977-17520_DIR+,cluster_0.99_252,252
538357775,rRNA_gi|538357775|ref|NC_022239.1|_16927-18470_DIR+ /molecule=16s_rRNA /score=1999.5,1328,1301,1300,186826,91061,1239,862971,rRNA_gi|538357775|ref|NC_022239.1|_16927-18470_DIR+,cluster_0.99_252,252
538369494,rRNA_gi|538369494|ref|NC_022244.1|_1451580-1453123_DIR- /molecule=16s_rRNA /score=1997.9,1328,1301,1300,186826,91061,1239,862970,rRNA_gi|538369494|ref|NC_022244.1|_1451580-1453123_DIR-,cluster_0.99_252,252
538369494,rRNA_gi|538369494|ref|NC_022244.1|_252650-254193_DIR+ /molecule=16s_rRNA /score=1997.9,1328,1301,1300,186826,91061,1239,862970,rRNA_gi|538369494|ref|NC_022244.1|_252650-254193_DIR+,cluster_0.99_252,252
452943219,rRNA_gi|452943219|ref|NC_020411.1|_1243986-1245531_DIR- /molecule=16s_rRNA /score=1474.8,547144,168657,64898,32069,187857,200783,547144,rRNA_gi|452943219|ref|NC_020411.1|_1243986-1245531_DIR-,cluster_0.99_253,253
195952380,rRNA_gi|195952380|ref|NC_011126.1|_1252647-1254190_DIR- /molecule=16s_rRNA /score=1499.4,380749,168657,64898,32069,187857,200783,380749,rRNA_gi|195952380|ref|NC_011126.1|_1252647-1254190_DIR-,cluster_0.99_253,253
195952380,rRNA_gi|195952380|ref|NC_011126.1|_789725-791268_DIR- /molecule=16s_rRNA /score=1499.4,380749,168657,64898,32069,187857,200783,380749,rRNA_gi|195952380|ref|NC_011126.1|_789725-791268_DIR-,cluster_0.99_253,253
471263591,rRNA_gi|471263591|ref|NC_020814.1|_775694-777237_DIR- /molecule=16s_rRNA /score=1510.8,547146,168657,64898,32069,187857,200783,547146,rRNA_gi|471263591|ref|NC_020814.1|_775694-777237_DIR-,cluster_0.99_253,253
452943219,rRNA_gi|452943219|ref|NC_020411.1|_775728-777271_DIR- /molecule=16s_rRNA /score=1511.1,547144,168657,64898,32069,187857,200783,547144,rRNA_gi|452943219|ref|NC_020411.1|_775728-777271_DIR-,cluster_0.99_253,253
471263591,rRNA_gi|471263591|ref|NC_020814.1|_1243949-1245492_DIR- /molecule=16s_rRNA /score=1503.9,547146,168657,64898,32069,187857,200783,547146,rRNA_gi|471263591|ref|NC_020814.1|_1243949-1245492_DIR-,cluster_0.99_253,253
182411826,rRNA_gi|182411826|ref|NC_010571.1|_2051334-2052879_DIR+ /molecule=16s_rRNA /score=1596.6,107709,178440,134623,415000,414999,74201,452637,rRNA_gi|182411826|ref|NC_010571.1|_2051334-2052879_DIR+,cluster_0.99_254,254
162448269,rRNA_gi|162448269|ref|NC_010162.1|_5523319-5524864_DIR- /molecule=16s_rRNA /score=1798.4,56,39643,49,29,28221,1224,448385,rRNA_gi|162448269|ref|NC_010162.1|_5523319-5524864_DIR-,cluster_0.99_255,255
521458881,rRNA_gi|521458881|ref|NC_021658.1|_12129676-12131220_DIR- /molecule=16s_rRNA /score=1803.3,56,39643,49,29,28221,1224,1254432,rRNA_gi|521458881|ref|NC_021658.1|_12129676-12131220_DIR-,cluster_0.99_255,255
521458881,rRNA_gi|521458881|ref|NC_021658.1|_3603982-3605526_DIR+ /molecule=16s_rRNA /score=1803.3,56,39643,49,29,28221,1224,1254432,rRNA_gi|521458881|ref|NC_021658.1|_3603982-3605526_DIR+,cluster_0.99_255,255
521458881,rRNA_gi|521458881|ref|NC_021658.1|_4322994-4324538_DIR+ /molecule=16s_rRNA /score=1802.9,56,39643,49,29,28221,1224,1254432,rRNA_gi|521458881|ref|NC_021658.1|_4322994-4324538_DIR+,cluster_0.99_255,255
521458881,rRNA_gi|521458881|ref|NC_021658.1|_6708274-6709818_DIR- /molecule=16s_rRNA /score=1802.9,56,39643,49,29,28221,1224,1254432,rRNA_gi|521458881|ref|NC_021658.1|_6708274-6709818_DIR-,cluster_0.99_255,255
162448269,rRNA_gi|162448269|ref|NC_010162.1|_10340262-10341806_DIR- /molecule=16s_rRNA /score=1804.5,56,39643,49,29,28221,1224,448385,rRNA_gi|162448269|ref|NC_010162.1|_10340262-10341806_DIR-,cluster_0.99_255,255
162448269,rRNA_gi|162448269|ref|NC_010162.1|_3027066-3028610_DIR+ /molecule=16s_rRNA /score=1804.5,56,39643,49,29,28221,1224,448385,rRNA_gi|162448269|ref|NC_010162.1|_3027066-3028610_DIR+,cluster_0.99_255,255
162448269,rRNA_gi|162448269|ref|NC_010162.1|_3486020-3487564_DIR+ /molecule=16s_rRNA /score=1804.5,56,39643,49,29,28221,1224,448385,rRNA_gi|162448269|ref|NC_010162.1|_3486020-3487564_DIR+,cluster_0.99_255,255
90960985,rRNA_gi|90960985|ref|NC_007498.2|_2750589-2752134_DIR- /molecule=16s_rRNA /score=2039.6,19,18,213423,69541,28221,1224,338963,rRNA_gi|90960985|ref|NC_007498.2|_2750589-2752134_DIR-,cluster_0.99_256,256
90960985,rRNA_gi|90960985|ref|NC_007498.2|_2756171-2757716_DIR- /molecule=16s_rRNA /score=2044.4,19,18,213423,69541,28221,1224,338963,rRNA_gi|90960985|ref|NC_007498.2|_2756171-2757716_DIR-,cluster_0.99_256,256
320352146,rRNA_gi|320352146|ref|NC_014972.1|_2674670-2676215_DIR- /molecule=16s_rRNA /score=1956.6,894,893,213121,213118,28221,1224,577650,rRNA_gi|320352146|ref|NC_014972.1|_2674670-2676215_DIR-,cluster_0.99_257,257
320352146,rRNA_gi|320352146|ref|NC_014972.1|_2987039-2988584_DIR+ /molecule=16s_rRNA /score=1956.6,894,893,213121,213118,28221,1224,577650,rRNA_gi|320352146|ref|NC_014972.1|_2987039-2988584_DIR+,cluster_0.99_257,257
118578449,rRNA_gi|118578449|ref|NC_008609.1|_1352684-1354229_DIR+ /molecule=16s_rRNA /score=2009.5,29543,18,213423,69541,28221,1224,338966,rRNA_gi|118578449|ref|NC_008609.1|_1352684-1354229_DIR+,cluster_0.99_258,258
