cluster	threshold	id	seqs	gi	count	new_names	reduced	dedup	rep_name
cluster_1.00_1541	1.00	1541	rRNA_gi|404285367|ref|NC_018591.1|_236656-238193_DIR+	404285367	5	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525924641|ref|NC_021838.1|_2491457-2492994_DIR-	525924641	5	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|470208773|ref|NC_020558.1|_2292208-2293745_DIR-	470208773	2	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|404285367|ref|NC_018591.1|_242675-244212_DIR+	404285367	5	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525869762|ref|NC_021824.1|_2282550-2284087_DIR-	525869762	3	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|662858600|ref|NC_013766.2|_2790713-2792250_DIR-	662858600	1	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|405748335|ref|NC_018584.1|_1844185-1845722_DIR-	405748335	3	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|406702775|ref|NC_018642.1|_2642845-2644382_DIR-	406702775	5	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525721265|ref|NC_021829.1|_893236-894773_DIR-	525721265	4	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525916939|ref|NC_021837.1|_1032977-1034514_DIR+	525916939	4	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|404409239|ref|NC_018592.1|_2400838-2402375_DIR-	404409239	2	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|404285367|ref|NC_018591.1|_1767114-1768651_DIR-	404285367	5	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525929673|ref|NC_021839.1|_2951708-2953245_DIR+	525929673	5	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525896797|ref|NC_021827.1|_744808-746345_DIR+	525896797	4	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525721265|ref|NC_021829.1|_2346743-2348280_DIR+	525721265	4	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|405754079|ref|NC_018586.1|_2459833-2461370_DIR-	405754079	6	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525886094|ref|NC_021826.1|_2197779-2199316_DIR+	525886094	5	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|404412106|ref|NC_018593.1|_1795465-1797002_DIR-	404412106	1	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|405754079|ref|NC_018586.1|_1882221-1883758_DIR-	405754079	6	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525886094|ref|NC_021826.1|_2203798-2205335_DIR+	525886094	5	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|386048930|ref|NC_017546.1|_2459929-2461466_DIR-	386048930	2	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|16802048|ref|NC_003210.1|_2676474-2678011_DIR-	16802048	2	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|386042347|ref|NC_017544.1|_2396454-2397991_DIR-	386042347	2	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525869762|ref|NC_021824.1|_2385371-2386908_DIR-	525869762	3	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525877702|ref|NC_021825.1|_2299441-2300978_DIR-	525877702	2	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|16802048|ref|NC_003210.1|_2441465-2443002_DIR-	16802048	2	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|525934212|ref|NC_021840.1|_99976-101513_DIR+	525934212	4	NA	NA	1	ID.2379
cluster_1.00_1541	1.00	1541	rRNA_gi|386730761|ref|NC_017728.1|_1828697-1830234_DIR-	386730761	2	NA	NA	1	ID.2379
cluster_1.00_1542	1.00	1542	rRNA_gi|284993440|ref|NC_013768.1|_2523116-2524653_DIR-	284993440	1	ID.4943	0	0	ID.4943
cluster_1.00_1542	1.00	1542	rRNA_gi|662858600|ref|NC_013766.2|_2556390-2557927_DIR-	662858600	1	NA	NA	1	ID.4943
cluster_1.00_1543	1.00	1543	rRNA_gi|525869762|ref|NC_021824.1|_2212-3749_DIR-	525869762	1	ID.4881	0	0	ID.4881
cluster_1.00_1544	1.00	1544	rRNA_gi|116871422|ref|NC_008555.1|_2582598-2584135_DIR-	116871422	5	NA	NA	1	ID.4941
cluster_1.00_1544	1.00	1544	rRNA_gi|116871422|ref|NC_008555.1|_1722822-1724359_DIR-	116871422	5	ID.4941	0	0	ID.4941
cluster_1.00_1544	1.00	1544	rRNA_gi|116871422|ref|NC_008555.1|_193898-195435_DIR+	116871422	5	NA	NA	1	ID.4941
cluster_1.00_1544	1.00	1544	rRNA_gi|116871422|ref|NC_008555.1|_199921-201458_DIR+	116871422	5	NA	NA	1	ID.4941
cluster_1.00_1544	1.00	1544	rRNA_gi|116871422|ref|NC_008555.1|_1826889-1828426_DIR-	116871422	5	NA	NA	1	ID.4941
cluster_1.00_1545	1.00	1545	rRNA_gi|525732797|ref|NC_021830.1|_1534734-1536271_DIR-	525732797	1	NA	NA	1	ID.1949
cluster_1.00_1545	1.00	1545	rRNA_gi|405748335|ref|NC_018584.1|_1739507-1741044_DIR-	405748335	1	ID.1949	0	0	ID.1949
cluster_1.00_1546	1.00	1546	rRNA_gi|406708523|ref|NC_018646.1|_178647-180184_DIR+	406708523	1	ID.3608	0	0	ID.3608
cluster_1.00_1547	1.00	1547	rRNA_gi|406708523|ref|NC_018646.1|_361195-362732_DIR+	406708523	1	ID.489	1	0	ID.489
cluster_1.00_1548	1.00	1548	rRNA_gi|410475456|ref|NC_019042.1|_80839-82376_DIR+	410475456	1	ID.3861	0	0	ID.3861
cluster_1.00_1549	1.00	1549	rRNA_gi|251781468|ref|NC_012891.1|_19559-21096_DIR+	251781468	1	ID.2174	0	0	ID.2174
cluster_1.00_1550	1.00	1550	rRNA_gi|209558587|ref|NC_011375.1|_267458-268995_DIR+	209558587	1	NA	NA	1	ID.1983
cluster_1.00_1550	1.00	1550	rRNA_gi|15674250|ref|NC_002737.1|_264357-265894_DIR+	15674250	1	ID.1983	0	0	ID.1983
cluster_1.00_1551	1.00	1551	rRNA_gi|209558587|ref|NC_011375.1|_1546243-1547780_DIR-	209558587	1	ID.4187	0	0	ID.4187
cluster_1.00_1552	1.00	1552	rRNA_gi|556587607|ref|NC_022665.1|_341966-343503_DIR+	556587607	1	ID.9	1	0	ID.9
cluster_1.00_1553	1.00	1553	rRNA_gi|345016447|ref|NC_015958.1|_1477261-1478798_DIR-	345016447	1	ID.3794	1	0	ID.3794
cluster_1.00_1554	1.00	1554	rRNA_gi|345016447|ref|NC_015958.1|_2273787-2275324_DIR-	345016447	1	ID.631	1	0	ID.631
cluster_1.00_1555	1.00	1555	rRNA_gi|308171891|ref|NC_014551.1|_31513-33050_DIR+	308171891	1	ID.1674	0	0	ID.1674
cluster_1.00_1556	1.00	1556	rRNA_gi|386006713|ref|NC_017529.1|_256770-258307_DIR+	386006713	1	ID.4562	0	0	ID.4562
cluster_1.00_1557	1.00	1557	rRNA_gi|313671969|ref|NC_014758.1|_2003471-2005008_DIR-	313671969	1	ID.841	1	0	ID.841
cluster_1.00_1558	1.00	1558	rRNA_gi|313671969|ref|NC_014758.1|_1401787-1403324_DIR-	313671969	1	ID.1512	0	0	ID.1512
cluster_1.00_1559	1.00	1559	rRNA_gi|541866813|ref|NC_022269.1|_1705738-1707275_DIR-	541866813	1	ID.1439	0	0	ID.1439
cluster_1.00_1560	1.00	1560	rRNA_gi|549730541|ref|NC_022547.1|_3523-5060_DIR-	549730541	1	ID.4555	0	0	ID.4555
cluster_1.00_1561	1.00	1561	rRNA_gi|472328503|ref|NC_020832.1|_2952220-2953757_DIR-	472328503	1	ID.2448	1	0	ID.2448
cluster_1.00_1562	1.00	1562	rRNA_gi|321311376|ref|NC_014976.1|_2386493-2388030_DIR+	321311376	1	ID.4370	0	0	ID.4370
cluster_1.00_1563	1.00	1563	rRNA_gi|338729812|ref|NC_015707.1|_1920232-1921768_DIR+	338729812	1	ID.765	1	0	ID.765
cluster_1.00_1564	1.00	1564	rRNA_gi|387151873|ref|NC_017310.1|_147854-149390_DIR+	387151873	1	ID.2602	0	0	ID.2602
cluster_1.00_1565	1.00	1565	rRNA_gi|46562128|ref|NC_002937.3|_105901-107437_DIR+	46562128	1	ID.2962	0	0	ID.2962
cluster_1.00_1566	1.00	1566	rRNA_gi|46562128|ref|NC_002937.3|_294897-296433_DIR+	46562128	1	ID.1968	1	0	ID.1968
cluster_1.00_1567	1.00	1567	rRNA_gi|387151873|ref|NC_017310.1|_299462-300998_DIR+	387151873	2	NA	NA	1	ID.3269
cluster_1.00_1567	1.00	1567	rRNA_gi|46562128|ref|NC_002937.3|_2562819-2564355_DIR-	46562128	2	NA	NA	1	ID.3269
cluster_1.00_1567	1.00	1567	rRNA_gi|46562128|ref|NC_002937.3|_2696218-2697754_DIR-	46562128	2	ID.3269	0	0	ID.3269
cluster_1.00_1567	1.00	1567	rRNA_gi|387151873|ref|NC_017310.1|_2566340-2567876_DIR-	387151873	2	NA	NA	1	ID.3269
cluster_1.00_1568	1.00	1568	rRNA_gi|46562128|ref|NC_002937.3|_3250612-3252148_DIR-	46562128	1	ID.2861	0	0	ID.2861
cluster_1.00_1568	1.00	1568	rRNA_gi|387151873|ref|NC_017310.1|_3253751-3255287_DIR-	387151873	1	NA	NA	1	ID.2861
cluster_1.00_1569	1.00	1569	rRNA_gi|387151873|ref|NC_017310.1|_2699739-2701275_DIR-	387151873	1	ID.2062	1	0	ID.2062
cluster_1.00_1570	1.00	1570	rRNA_gi|120601051|ref|NC_008751.1|_340179-341715_DIR+	120601051	1	ID.2939	1	0	ID.2939
cluster_1.00_1571	1.00	1571	rRNA_gi|120601051|ref|NC_008751.1|_826077-827613_DIR+	120601051	4	NA	NA	1	ID.3095
cluster_1.00_1571	1.00	1571	rRNA_gi|120601051|ref|NC_008751.1|_3358751-3360287_DIR-	120601051	4	ID.3095	0	0	ID.3095
cluster_1.00_1571	1.00	1571	rRNA_gi|120601051|ref|NC_008751.1|_959373-960909_DIR+	120601051	4	NA	NA	1	ID.3095
cluster_1.00_1571	1.00	1571	rRNA_gi|120601051|ref|NC_008751.1|_3172157-3173693_DIR-	120601051	4	NA	NA	1	ID.3095
cluster_1.00_1572	1.00	1572	rRNA_gi|523414886|ref|NC_020540.2|_283723-285259_DIR+	523414886	1	ID.4269	0	0	ID.4269
cluster_1.00_1573	1.00	1573	rRNA_gi|336324561|ref|NC_015673.1|_605318-606854_DIR+	336324561	1	ID.606	1	0	ID.606
cluster_1.00_1574	1.00	1574	rRNA_gi|552628837|ref|NC_022582.1|_2018566-2020102_DIR+	552628837	1	ID.2910	0	0	ID.2910
cluster_1.00_1575	1.00	1575	rRNA_gi|552628837|ref|NC_022582.1|_327978-329514_DIR+	552628837	1	ID.1390	0	0	ID.1390
cluster_1.00_1576	1.00	1576	rRNA_gi|552737301|ref|NC_022584.1|_1987696-1989232_DIR+	552737301	2	NA	NA	1	ID.4526
cluster_1.00_1576	1.00	1576	rRNA_gi|552737301|ref|NC_022584.1|_1536877-1538413_DIR+	552737301	2	ID.4526	1	0	ID.4526
cluster_1.00_1577	1.00	1577	rRNA_gi|387878539|ref|NC_017905.1|_553112-554648_DIR+	387878539	1	ID.3588	0	0	ID.3588
cluster_1.00_1578	1.00	1578	rRNA_gi|387878539|ref|NC_017905.1|_17275-18811_DIR+	387878539	2	ID.2865	1	0	ID.2865
cluster_1.00_1578	1.00	1578	rRNA_gi|387878539|ref|NC_017905.1|_246386-247922_DIR+	387878539	2	NA	NA	1	ID.2865
cluster_1.00_1579	1.00	1579	rRNA_gi|312142408|ref|NC_014654.1|_2149885-2151421_DIR-	312142408	1	ID.2250	0	0	ID.2250
cluster_1.00_1580	1.00	1580	rRNA_gi|312142408|ref|NC_014654.1|_2192690-2194226_DIR-	312142408	1	ID.3858	0	0	ID.3858
cluster_1.00_1581	1.00	1581	rRNA_gi|386585202|ref|NC_017621.1|_428213-429749_DIR+	386585202	1	ID.1144	1	0	ID.1144
cluster_1.00_1582	1.00	1582	rRNA_gi|488570484|ref|NC_021171.1|_2273090-2274626_DIR+	488570484	1	ID.2945	0	0	ID.2945
cluster_1.00_1583	1.00	1583	rRNA_gi|560127023|ref|NC_022898.1|_2994949-2996485_DIR-	560127023	1	ID.2731	1	0	ID.2731
cluster_1.00_1584	1.00	1584	rRNA_gi|429503531|ref|NC_019842.1|_161613-163149_DIR+	429503531	1	ID.4311	0	0	ID.4311
cluster_1.00_1585	1.00	1585	rRNA_gi|449092714|ref|NC_020244.1|_162220-163756_DIR+	449092714	1	NA	NA	1	ID.2853
cluster_1.00_1585	1.00	1585	rRNA_gi|430755491|ref|NC_019896.1|_3881458-3882994_DIR-	430755491	1	NA	NA	1	ID.2853
cluster_1.00_1585	1.00	1585	rRNA_gi|470160151|ref|NC_020507.1|_160901-162437_DIR+	470160151	1	NA	NA	1	ID.2853
cluster_1.00_1585	1.00	1585	rRNA_gi|255767013|ref|NC_000964.3|_160901-162437_DIR+	255767013	1	ID.2853	0	0	ID.2853
cluster_1.00_1586	1.00	1586	rRNA_gi|560127023|ref|NC_022898.1|_96398-97934_DIR+	560127023	1	ID.4666	0	0	ID.4666
cluster_1.00_1587	1.00	1587	rRNA_gi|568175750|ref|NC_023073.1|_2980008-2981544_DIR-	568175750	1	ID.4631	0	0	ID.4631
cluster_1.00_1588	1.00	1588	rRNA_gi|429503531|ref|NC_019842.1|_31484-33020_DIR+	429503531	1	ID.3261	0	0	ID.3261
cluster_1.00_1589	1.00	1589	rRNA_gi|56961782|ref|NC_006582.1|_218082-219618_DIR+	56961782	1	ID.4258	0	0	ID.4258
cluster_1.00_1590	1.00	1590	rRNA_gi|56961782|ref|NC_006582.1|_1440588-1442124_DIR+	56961782	1	ID.2091	0	0	ID.2091
cluster_1.00_1591	1.00	1591	rRNA_gi|56961782|ref|NC_006582.1|_136414-137950_DIR+	56961782	1	ID.140	1	0	ID.140
cluster_1.00_1592	1.00	1592	rRNA_gi|56961782|ref|NC_006582.1|_933645-935181_DIR+	56961782	1	ID.2907	0	0	ID.2907
cluster_1.00_1593	1.00	1593	rRNA_gi|56961782|ref|NC_006582.1|_142946-144482_DIR+	56961782	1	ID.889	0	0	ID.889
cluster_1.00_1594	1.00	1594	rRNA_gi|385831969|ref|NC_017490.1|_1961060-1962596_DIR-	385831969	5	NA	NA	1	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|385831969|ref|NC_017490.1|_1584061-1585597_DIR-	385831969	5	NA	NA	1	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|385831969|ref|NC_017490.1|_1855707-1857243_DIR-	385831969	5	NA	NA	1	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|385831969|ref|NC_017490.1|_1823215-1824751_DIR-	385831969	5	NA	NA	1	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|347520606|ref|NC_015930.1|_1922723-1924259_DIR-	347520606	5	NA	NA	1	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|347520606|ref|NC_015930.1|_1841878-1843414_DIR-	347520606	5	NA	NA	1	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|347520606|ref|NC_015930.1|_1947231-1948767_DIR-	347520606	5	ID.4134	1	0	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|347520606|ref|NC_015930.1|_1809386-1810922_DIR-	347520606	5	NA	NA	1	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|347520606|ref|NC_015930.1|_1569167-1570703_DIR-	347520606	5	NA	NA	1	ID.4134
cluster_1.00_1594	1.00	1594	rRNA_gi|385831969|ref|NC_017490.1|_1936552-1938088_DIR-	385831969	5	NA	NA	1	ID.4134
cluster_1.00_1595	1.00	1595	rRNA_gi|169825618|ref|NC_010382.1|_10101-11637_DIR+	169825618	1	ID.3215	0	0	ID.3215
cluster_1.00_1596	1.00	1596	rRNA_gi|157690798|ref|NC_009848.1|_138310-139846_DIR+	157690798	6	NA	NA	1	ID.1356
cluster_1.00_1596	1.00	1596	rRNA_gi|157690798|ref|NC_009848.1|_905388-906924_DIR+	157690798	6	ID.1356	0	0	ID.1356
cluster_1.00_1596	1.00	1596	rRNA_gi|157690798|ref|NC_009848.1|_555242-556778_DIR+	157690798	6	NA	NA	1	ID.1356
cluster_1.00_1596	1.00	1596	rRNA_gi|157690798|ref|NC_009848.1|_532019-533555_DIR+	157690798	6	NA	NA	1	ID.1356
cluster_1.00_1596	1.00	1596	rRNA_gi|157690798|ref|NC_009848.1|_9576-11112_DIR+	157690798	6	NA	NA	1	ID.1356
cluster_1.00_1596	1.00	1596	rRNA_gi|157690798|ref|NC_009848.1|_71186-72722_DIR+	157690798	6	NA	NA	1	ID.1356
cluster_1.00_1597	1.00	1597	rRNA_gi|157690798|ref|NC_009848.1|_2736704-2738240_DIR-	157690798	1	ID.5122	0	0	ID.5122
cluster_1.00_1598	1.00	1598	rRNA_gi|470205641|ref|NC_020557.1|_224280-225816_DIR+	470205641	1	ID.656	0	0	ID.656
cluster_1.00_1599	1.00	1599	rRNA_gi|525934212|ref|NC_021840.1|_2950849-2952385_DIR+	525934212	1	ID.3694	0	0	ID.3694
cluster_1.00_1600	1.00	1600	rRNA_gi|406708523|ref|NC_018646.1|_16400-17936_DIR+	406708523	3	ID.4685	0	0	ID.4685
cluster_1.00_1600	1.00	1600	rRNA_gi|406708523|ref|NC_018646.1|_22233-23769_DIR+	406708523	3	NA	NA	1	ID.4685
cluster_1.00_1600	1.00	1600	rRNA_gi|406708523|ref|NC_018646.1|_262289-263825_DIR+	406708523	3	NA	NA	1	ID.4685
cluster_1.00_1601	1.00	1601	rRNA_gi|76786714|ref|NC_007432.1|_90927-92463_DIR+	76786714	5	NA	NA	1	ID.1495
cluster_1.00_1601	1.00	1601	rRNA_gi|76786714|ref|NC_007432.1|_259761-261297_DIR+	76786714	5	NA	NA	1	ID.1495
cluster_1.00_1601	1.00	1601	rRNA_gi|76786714|ref|NC_007432.1|_175172-176708_DIR+	76786714	5	ID.1495	0	0	ID.1495
cluster_1.00_1601	1.00	1601	rRNA_gi|76786714|ref|NC_007432.1|_22238-23774_DIR+	76786714	5	NA	NA	1	ID.1495
cluster_1.00_1601	1.00	1601	rRNA_gi|76786714|ref|NC_007432.1|_16406-17942_DIR+	76786714	5	NA	NA	1	ID.1495
cluster_1.00_1602	1.00	1602	rRNA_gi|406708523|ref|NC_018646.1|_430341-431877_DIR+	406708523	1	ID.1188	0	0	ID.1188
cluster_1.00_1603	1.00	1603	rRNA_gi|76786714|ref|NC_007432.1|_427806-429342_DIR+	76786714	2	NA	NA	1	ID.1160
cluster_1.00_1603	1.00	1603	rRNA_gi|76786714|ref|NC_007432.1|_358663-360199_DIR+	76786714	2	ID.1160	0	0	ID.1160
cluster_1.00_1604	1.00	1604	rRNA_gi|512543719|ref|NC_021486.1|_91169-92705_DIR+	512543719	1	ID.3820	0	0	ID.3820
cluster_1.00_1605	1.00	1605	rRNA_gi|410593712|ref|NC_019048.1|_165072-166608_DIR+	410593712	7	NA	NA	1	ID.2012
cluster_1.00_1605	1.00	1605	rRNA_gi|410593712|ref|NC_019048.1|_326606-328142_DIR+	410593712	7	ID.2012	0	0	ID.2012
cluster_1.00_1605	1.00	1605	rRNA_gi|410593712|ref|NC_019048.1|_22184-23720_DIR+	410593712	7	NA	NA	1	ID.2012
cluster_1.00_1605	1.00	1605	rRNA_gi|410593712|ref|NC_019048.1|_239075-240611_DIR+	410593712	7	NA	NA	1	ID.2012
cluster_1.00_1605	1.00	1605	rRNA_gi|410593712|ref|NC_019048.1|_91214-92750_DIR+	410593712	7	NA	NA	1	ID.2012
cluster_1.00_1605	1.00	1605	rRNA_gi|410593712|ref|NC_019048.1|_393637-395173_DIR+	410593712	7	NA	NA	1	ID.2012
cluster_1.00_1605	1.00	1605	rRNA_gi|410593712|ref|NC_019048.1|_16359-17895_DIR+	410593712	7	NA	NA	1	ID.2012
cluster_1.00_1606	1.00	1606	rRNA_gi|25010075|ref|NC_004368.1|_350521-352057_DIR+	25010075	1	ID.3721	0	0	ID.3721
cluster_1.00_1607	1.00	1607	rRNA_gi|25010075|ref|NC_004368.1|_16483-18019_DIR+	25010075	6	NA	NA	1	ID.3919
cluster_1.00_1607	1.00	1607	rRNA_gi|25010075|ref|NC_004368.1|_466742-468278_DIR+	25010075	6	ID.3919	0	0	ID.3919
cluster_1.00_1607	1.00	1607	rRNA_gi|25010075|ref|NC_004368.1|_22315-23851_DIR+	25010075	6	NA	NA	1	ID.3919
cluster_1.00_1607	1.00	1607	rRNA_gi|25010075|ref|NC_004368.1|_91434-92970_DIR+	25010075	6	NA	NA	1	ID.3919
cluster_1.00_1607	1.00	1607	rRNA_gi|25010075|ref|NC_004368.1|_251787-253323_DIR+	25010075	6	NA	NA	1	ID.3919
cluster_1.00_1607	1.00	1607	rRNA_gi|25010075|ref|NC_004368.1|_165150-166686_DIR+	25010075	6	NA	NA	1	ID.3919
cluster_1.00_1608	1.00	1608	rRNA_gi|512543719|ref|NC_021486.1|_342336-343872_DIR+	512543719	1	ID.4658	0	0	ID.4658
cluster_1.00_1609	1.00	1609	rRNA_gi|512543719|ref|NC_021486.1|_167304-168840_DIR+	512543719	1	ID.830	1	0	ID.830
cluster_1.00_1610	1.00	1610	rRNA_gi|512543719|ref|NC_021486.1|_245267-246803_DIR+	512543719	1	ID.4209	0	0	ID.4209
cluster_1.00_1611	1.00	1611	rRNA_gi|512543719|ref|NC_021486.1|_22234-23770_DIR+	512543719	1	ID.3135	0	0	ID.3135
cluster_1.00_1612	1.00	1612	rRNA_gi|494702401|ref|NC_021195.1|_103293-104829_DIR+	494702401	6	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|22536185|ref|NC_004116.1|_16411-17947_DIR+	22536185	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|494702401|ref|NC_021195.1|_241909-243445_DIR+	494702401	6	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|22536185|ref|NC_004116.1|_22242-23778_DIR+	22536185	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512538239|ref|NC_021485.1|_260667-262203_DIR+	512538239	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|22536185|ref|NC_004116.1|_91219-92755_DIR+	22536185	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512538239|ref|NC_021485.1|_91022-92558_DIR+	512538239	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512697424|ref|NC_021507.1|_92275-93811_DIR+	512697424	4	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|22536185|ref|NC_004116.1|_417726-419262_DIR+	22536185	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512538239|ref|NC_021485.1|_22241-23777_DIR+	512538239	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512538239|ref|NC_021485.1|_427162-428698_DIR+	512538239	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|494702401|ref|NC_021195.1|_16503-18039_DIR+	494702401	6	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512697424|ref|NC_021507.1|_410809-412345_DIR+	512697424	4	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512697424|ref|NC_021507.1|_168045-169581_DIR+	512697424	4	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512538239|ref|NC_021485.1|_16407-17943_DIR+	512538239	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512538239|ref|NC_021485.1|_165051-166587_DIR+	512538239	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512697424|ref|NC_021507.1|_246027-247563_DIR+	512697424	4	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|22536185|ref|NC_004116.1|_348582-350118_DIR+	22536185	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|494702401|ref|NC_021195.1|_172326-173862_DIR+	494702401	6	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|22536185|ref|NC_004116.1|_250375-251911_DIR+	22536185	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|512538239|ref|NC_021485.1|_358007-359543_DIR+	512538239	7	ID.3122	0	0	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|22536185|ref|NC_004116.1|_165248-166784_DIR+	22536185	7	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|494702401|ref|NC_021195.1|_389841-391377_DIR+	494702401	6	NA	NA	1	ID.3122
cluster_1.00_1612	1.00	1612	rRNA_gi|494702401|ref|NC_021195.1|_315481-317017_DIR+	494702401	6	NA	NA	1	ID.3122
cluster_1.00_1613	1.00	1613	rRNA_gi|512543719|ref|NC_021486.1|_411491-413027_DIR+	512543719	1	ID.4911	0	0	ID.4911
cluster_1.00_1614	1.00	1614	rRNA_gi|508126650|ref|NC_021314.1|_411403-412939_DIR+	508126650	1	ID.4336	0	0	ID.4336
cluster_1.00_1615	1.00	1615	rRNA_gi|508126650|ref|NC_021314.1|_23775-25311_DIR+	508126650	1	ID.4669	1	0	ID.4669
cluster_1.00_1616	1.00	1616	rRNA_gi|508126650|ref|NC_021314.1|_1572756-1574292_DIR-	508126650	1	ID.2997	1	0	ID.2997
cluster_1.00_1617	1.00	1617	rRNA_gi|222152201|ref|NC_012004.1|_349694-351230_DIR+	222152201	5	NA	NA	1	ID.680
cluster_1.00_1617	1.00	1617	rRNA_gi|222152201|ref|NC_012004.1|_309114-310650_DIR+	222152201	5	NA	NA	1	ID.680
cluster_1.00_1617	1.00	1617	rRNA_gi|222152201|ref|NC_012004.1|_18012-19548_DIR+	222152201	5	ID.680	1	0	ID.680
cluster_1.00_1617	1.00	1617	rRNA_gi|222152201|ref|NC_012004.1|_88250-89786_DIR+	222152201	5	NA	NA	1	ID.680
cluster_1.00_1617	1.00	1617	rRNA_gi|222152201|ref|NC_012004.1|_1370038-1371574_DIR-	222152201	5	NA	NA	1	ID.680
cluster_1.00_1618	1.00	1618	rRNA_gi|251781468|ref|NC_012891.1|_1610693-1612229_DIR-	251781468	2	NA	NA	1	ID.4250
cluster_1.00_1618	1.00	1618	rRNA_gi|251781468|ref|NC_012891.1|_336546-338082_DIR+	251781468	2	ID.4250	0	0	ID.4250
cluster_1.00_1619	1.00	1619	rRNA_gi|408400746|ref|NC_018712.1|_359101-360637_DIR+	408400746	5	NA	NA	1	ID.1773
cluster_1.00_1619	1.00	1619	rRNA_gi|408400746|ref|NC_018712.1|_19355-20891_DIR+	408400746	5	ID.1773	0	0	ID.1773
cluster_1.00_1619	1.00	1619	rRNA_gi|408400746|ref|NC_018712.1|_82899-84435_DIR+	408400746	5	NA	NA	1	ID.1773
